match_id,venue,team_1,team_2,match_type,toss_winner,toss_decision,match_winner
64825,"Queen's Park (New), St George's, Grenada",Australia,West Indies,ODI,Australia,bat,West Indies
64826,"Queen's Park (New), St George's, Grenada",Australia,West Indies,ODI,Australia,bat,West Indies
64827,"Kensington Oval, Bridgetown, Barbados",Sri Lanka,West Indies,ODI,West Indies,field,Sri Lanka
64829,"Arnos Vale Ground, Kingstown, St Vincent",Sri Lanka,West Indies,ODI,West Indies,field,West Indies
64830,"Bundaberg Rum Stadium, Cairns",Bangladesh,Australia,ODI,Australia,field,Australia
64831,"Bundaberg Rum Stadium, Cairns",Bangladesh,Australia,ODI,Bangladesh,bat,Australia
64832,"Marrara Cricket Ground, Darwin",Australia,Bangladesh,ODI,Australia,bat,Australia
64833,Multan Cricket Stadium,Pakistan,Bangladesh,ODI,Pakistan,bat,Pakistan
64836,Rawalpindi Cricket Stadium,Bangladesh,Pakistan,ODI,Bangladesh,bat,Pakistan
64837,"National Stadium, Karachi",Pakistan,Bangladesh,ODI,Pakistan,bat,Pakistan
64838,"Gaddafi Stadium, Lahore",Pakistan,South Africa,ODI,Pakistan,bat,Pakistan
64839,"Gaddafi Stadium, Lahore",Pakistan,South Africa,ODI,South Africa,field,Pakistan
64840,"Iqbal Stadium, Faisalabad",Pakistan,South Africa,ODI,Pakistan,bat,South Africa
64841,Rawalpindi Cricket Stadium,Pakistan,South Africa,ODI,Pakistan,bat,South Africa
64842,Rawalpindi Cricket Stadium,Pakistan,South Africa,ODI,Pakistan,bat,South Africa
64843,"MA Aziz Stadium, Chittagong",Bangladesh,England,ODI,Bangladesh,bat,England
64844,"Bangabandhu National Stadium, Dhaka",Bangladesh,England,ODI,Bangladesh,bat,England
64845,"Bangabandhu National Stadium, Dhaka",Bangladesh,England,ODI,Bangladesh,bat,England
64846,Rangiri Dambulla International Stadium,England,Sri Lanka,ODI,England,bat,Sri Lanka
64848,"Queens Sports Club, Bulawayo",West Indies,Zimbabwe,ODI,West Indies,bat,Zimbabwe
64849,Harare Sports Club,Zimbabwe,West Indies,ODI,West Indies,field,Zimbabwe
64850,"Gaddafi Stadium, Lahore",New Zealand,Pakistan,ODI,New Zealand,bat,Pakistan
64851,Harare Sports Club,West Indies,Zimbabwe,ODI,Zimbabwe,field,West Indies
64852,Harare Sports Club,Zimbabwe,West Indies,ODI,Zimbabwe,bat,West Indies
64853,"Gaddafi Stadium, Lahore",Pakistan,New Zealand,ODI,Pakistan,bat,Pakistan
64855,Rawalpindi Cricket Stadium,New Zealand,Pakistan,ODI,New Zealand,bat,Pakistan
64857,Eden Park,Pakistan,New Zealand,ODI,New Zealand,field,New Zealand
64862,Newlands,South Africa,West Indies,ODI,South Africa,bat,South Africa
64864,Kingsmead,West Indies,South Africa,ODI,West Indies,bat,Unknown
64865,SuperSport Park,South Africa,West Indies,ODI,South Africa,bat,West Indies
648651,New Wanderers Stadium,South Africa,India,ODI,India,field,South Africa
648653,Kingsmead,South Africa,India,ODI,India,field,South Africa
648655,SuperSport Park,South Africa,India,ODI,South Africa,bat,Unknown
64870,Rangiri Dambulla International Stadium,Australia,Sri Lanka,ODI,Australia,bat,Australia
64871,Rangiri Dambulla International Stadium,Sri Lanka,Australia,ODI,Sri Lanka,bat,Sri Lanka
64872,Carisbrook,South Africa,New Zealand,ODI,New Zealand,field,New Zealand
64874,R.Premadasa Stadium,Australia,Sri Lanka,ODI,Australia,bat,Australia
64881,Harare Sports Club,Bangladesh,Zimbabwe,ODI,Bangladesh,bat,Zimbabwe
64882,Rawalpindi Cricket Stadium,Pakistan,India,ODI,Pakistan,bat,Pakistan
64883,Arbab Niaz Stadium,India,Pakistan,ODI,Pakistan,field,Pakistan
64884,Gaddafi Stadium,Pakistan,India,ODI,Pakistan,bat,India
64885,Gaddafi Stadium,India,Pakistan,ODI,Pakistan,field,India
64887,Queens Sports Club,Zimbabwe,Sri Lanka,ODI,Sri Lanka,field,Sri Lanka
64889,Queen's Park Oval,West Indies,England,ODI,West Indies,bat,Unknown
64891,Harare Sports Club,Sri Lanka,Zimbabwe,ODI,Zimbabwe,field,Sri Lanka
64894,Daren Sammy National Cricket Stadium,England,West Indies,ODI,West Indies,field,West Indies
64896,Arnos Vale Ground,Bangladesh,West Indies,ODI,West Indies,field,West Indies
64897,Arnos Vale Ground,West Indies,Bangladesh,ODI,Bangladesh,field,West Indies
64898,National Cricket Stadium,Bangladesh,West Indies,ODI,Bangladesh,bat,West Indies
64899,Harare Sports Club,Zimbabwe,Australia,ODI,Zimbabwe,bat,Australia
64900,Harare Sports Club,Australia,Zimbabwe,ODI,Zimbabwe,field,Australia
64901,Harare Sports Club,Zimbabwe,Australia,ODI,Australia,field,Australia
64905,Rangiri Dambulla International Stadium,South Africa,Sri Lanka,ODI,Sri Lanka,field,Sri Lanka
64906,Sinhalese Sports Club,Sri Lanka,South Africa,ODI,South Africa,field,Sri Lanka
64907,MA Aziz Stadium,New Zealand,Bangladesh,ODI,New Zealand,bat,New Zealand
649091,Sharjah Cricket Stadium,Pakistan,South Africa,ODI,South Africa,bat,South Africa
649093,Dubai International Cricket Stadium,Pakistan,South Africa,ODI,Pakistan,bat,Pakistan
649095,Sheikh Zayed Stadium,Pakistan,South Africa,ODI,South Africa,bat,South Africa
649097,Sheikh Zayed Stadium,Pakistan,South Africa,ODI,South Africa,bat,South Africa
649099,Sharjah Cricket Stadium,Pakistan,South Africa,ODI,South Africa,bat,South Africa
64910,Harare Sports Club,Zimbabwe,England,ODI,England,field,England
64911,Harare Sports Club,England,Zimbabwe,ODI,England,bat,England
64913,Queens Sports Club,England,Zimbabwe,ODI,England,bat,England
64914,MA Aziz Stadium,India,Bangladesh,ODI,Bangladesh,field,India
64917,Bangabandhu National Stadium,India,Bangladesh,ODI,India,bat,India
64919,MA Aziz Stadium,Zimbabwe,Bangladesh,ODI,Zimbabwe,bat,Zimbabwe
64922,The Wanderers Stadium,South Africa,England,ODI,England,field,England
64923,Bangabandhu National Stadium,Zimbabwe,Bangladesh,ODI,Zimbabwe,bat,Bangladesh
64924,Mangaung Oval,England,South Africa,ODI,South Africa,field,Unknown
64925,St George's Park,England,South Africa,ODI,England,bat,South Africa
64926,Newlands,South Africa,England,ODI,England,field,South Africa
64927,Buffalo Park,South Africa,England,ODI,South Africa,bat,South Africa
64928,Kingsmead,South Africa,England,ODI,South Africa,bat,Unknown
64929,SuperSport Park,England,South Africa,ODI,South Africa,field,South Africa
64932,The Wanderers Stadium,South Africa,Zimbabwe,ODI,Zimbabwe,field,South Africa
64933,Eden Park,Australia,New Zealand,ODI,Australia,bat,Australia
64934,Kingsmead,South Africa,Zimbabwe,ODI,Zimbabwe,field,South Africa
64935,Basin Reserve,New Zealand,Australia,ODI,Australia,field,Australia
64936,St George's Park,Zimbabwe,South Africa,ODI,Zimbabwe,bat,South Africa
64939,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,India,Pakistan,ODI,India,bat,India
64941,"Sardar Patel (Gujarat) Stadium, Motera",India,Pakistan,ODI,India,bat,Pakistan
64942,Green Park,India,Pakistan,ODI,India,bat,Pakistan
64943,Arun Jaitley Stadium,Pakistan,India,ODI,Pakistan,bat,Pakistan
65029,"Old Trafford, Manchester",England,Pakistan,ODI,England,bat,Pakistan
65030,"Kennington Oval, London",Pakistan,England,ODI,Pakistan,bat,England
65031,"Lord's, London",Pakistan,England,ODI,England,field,England
65032,Trent Bridge,India,England,ODI,England,field,England
65033,Kennington Oval,England,India,ODI,India,field,England
65034,Lord's,India,England,ODI,India,bat,India
65235,"Newlands, Cape Town",West Indies,South Africa,ODI,West Indies,bat,West Indies
65236,Harare Sports Club,Zimbabwe,Namibia,ODI,Namibia,field,Zimbabwe
65237,"Goodyear Park, Bloemfontein",Sri Lanka,New Zealand,ODI,New Zealand,field,Sri Lanka
65238,"New Wanderers Stadium, Johannesburg",Australia,Pakistan,ODI,Pakistan,field,Australia
65239,"Kingsmead, Durban",Canada,Bangladesh,ODI,Canada,bat,Canada
65240,"North West Cricket Stadium, Potchefstroom",Kenya,South Africa,ODI,Kenya,bat,South Africa
65241,"Boland Bank Park, Paarl",India,Netherlands,ODI,India,bat,India
65242,"St George's Park, Port Elizabeth",New Zealand,West Indies,ODI,West Indies,field,New Zealand
65244,"SuperSport Park, Centurion",India,Australia,ODI,India,bat,Australia
65245,"Newlands, Cape Town",Canada,Kenya,ODI,Canada,bat,Kenya
65246,"Buffalo Park, East London",Netherlands,England,ODI,England,field,England
65247,"De Beers Diamond Oval, Kimberley",Pakistan,Namibia,ODI,Pakistan,bat,Pakistan
65248,"New Wanderers Stadium, Johannesburg",South Africa,New Zealand,ODI,South Africa,bat,New Zealand
65249,"Willowmoore Park, Benoni",West Indies,Bangladesh,ODI,Bangladesh,field,Unknown
65250,Harare Sports Club,India,Zimbabwe,ODI,Zimbabwe,field,India
65251,"Boland Bank Park, Paarl",Canada,Sri Lanka,ODI,Sri Lanka,field,Sri Lanka
65252,"St George's Park, Port Elizabeth",England,Namibia,ODI,Namibia,field,England
65254,"Goodyear Park, Bloemfontein",Bangladesh,South Africa,ODI,South Africa,field,South Africa
65255,"Newlands, Cape Town",England,Pakistan,ODI,England,bat,England
65256,"SuperSport Park, Centurion",Canada,West Indies,ODI,West Indies,field,West Indies
65257,"City Oval, Pietermaritzburg",India,Namibia,ODI,Namibia,field,India
65258,"Gymkhana Club Ground, Nairobi",Kenya,Sri Lanka,ODI,Sri Lanka,field,Kenya
65259,"Queens Sports Club, Bulawayo",Zimbabwe,Australia,ODI,Zimbabwe,bat,Australia
65260,"Boland Bank Park, Paarl",Pakistan,Netherlands,ODI,Netherlands,field,Pakistan
65261,"De Beers Diamond Oval, Kimberley",Bangladesh,New Zealand,ODI,Bangladesh,bat,New Zealand
65262,"Kingsmead, Durban",India,England,ODI,India,bat,India
65263,"North West Cricket Stadium, Potchefstroom",Australia,Namibia,ODI,Australia,bat,Australia
65264,"Buffalo Park, East London",South Africa,Canada,ODI,Canada,field,South Africa
65265,"Queens Sports Club, Bulawayo",Zimbabwe,Netherlands,ODI,Netherlands,field,Zimbabwe
65266,"Newlands, Cape Town",Sri Lanka,West Indies,ODI,Sri Lanka,bat,Sri Lanka
65267,"New Wanderers Stadium, Johannesburg",Kenya,Bangladesh,ODI,Kenya,bat,Kenya
65268,"SuperSport Park, Centurion",Pakistan,India,ODI,Pakistan,bat,India
65269,"St George's Park, Port Elizabeth",England,Australia,ODI,England,bat,Australia
65270,"Willowmoore Park, Benoni",Canada,New Zealand,ODI,New Zealand,field,New Zealand
65271,"Goodyear Park, Bloemfontein",Netherlands,Namibia,ODI,Netherlands,bat,Netherlands
65272,"Kingsmead, Durban",Sri Lanka,South Africa,ODI,Sri Lanka,bat,Unknown
65273,"Queens Sports Club, Bulawayo",Pakistan,Zimbabwe,ODI,Pakistan,bat,Unknown
65275,"SuperSport Park, Centurion",Australia,Sri Lanka,ODI,Australia,bat,Australia
65276,"Newlands, Cape Town",Kenya,India,ODI,Kenya,bat,India
65277,"Goodyear Park, Bloemfontein",Zimbabwe,New Zealand,ODI,Zimbabwe,bat,New Zealand
65278,"New Wanderers Stadium, Johannesburg",India,Sri Lanka,ODI,Sri Lanka,field,India
65279,"St George's Park, Port Elizabeth",Australia,New Zealand,ODI,New Zealand,field,Australia
65280,"Goodyear Park, Bloemfontein",Zimbabwe,Kenya,ODI,Zimbabwe,bat,Kenya
65281,"SuperSport Park, Centurion",New Zealand,India,ODI,India,field,India
65282,"Buffalo Park, East London",Sri Lanka,Zimbabwe,ODI,Sri Lanka,bat,Sri Lanka
65283,"Kingsmead, Durban",Kenya,Australia,ODI,Australia,field,Australia
65284,"St George's Park, Port Elizabeth",Australia,Sri Lanka,ODI,Australia,bat,Australia
65285,"Kingsmead, Durban",India,Kenya,ODI,India,bat,India
65286,"New Wanderers Stadium, Johannesburg",Australia,India,ODI,India,field,Australia
65634,Sydney Cricket Ground,Sri Lanka,Australia,ODI,Australia,field,Sri Lanka
65635,"Bellerive Oval, Hobart",Australia,England,ODI,Australia,bat,Australia
65636,Sydney Cricket Ground,Sri Lanka,England,ODI,Sri Lanka,bat,Sri Lanka
65637,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Sri Lanka,Australia,ODI,Sri Lanka,bat,Australia
65638,Adelaide Oval,England,Sri Lanka,ODI,England,bat,England
65639,Adelaide Oval,England,Australia,ODI,England,bat,Australia
656399,Hagley Oval,New Zealand,Sri Lanka,ODI,Sri Lanka,field,New Zealand
65640,Melbourne Cricket Ground,Sri Lanka,Australia,ODI,Sri Lanka,bat,Australia
656401,Melbourne Cricket Ground,Australia,England,ODI,England,field,Australia
656403,Seddon Park,South Africa,Zimbabwe,ODI,Zimbabwe,field,South Africa
656405,Adelaide Oval,India,Pakistan,ODI,India,bat,India
656407,Saxton Oval,Ireland,West Indies,ODI,Ireland,field,Ireland
656409,University Oval,New Zealand,Scotland,ODI,New Zealand,field,New Zealand
65641,Sydney Cricket Ground,England,Australia,ODI,England,bat,Australia
656413,Saxton Oval,United Arab Emirates,Zimbabwe,ODI,Zimbabwe,field,Zimbabwe
656415,Westpac Stadium,New Zealand,England,ODI,England,bat,New Zealand
656417,Hagley Oval,Pakistan,West Indies,ODI,Pakistan,field,West Indies
65642,Melbourne Cricket Ground,Australia,England,ODI,Australia,bat,Australia
656423,Melbourne Cricket Ground,India,South Africa,ODI,India,bat,India
656425,Hagley Oval,England,Scotland,ODI,Scotland,field,England
656427,Manuka Oval,West Indies,Zimbabwe,ODI,West Indies,bat,West Indies
656429,"Brisbane Cricket Ground, Woolloongabba",Ireland,United Arab Emirates,ODI,Ireland,field,Ireland
65643,Melbourne Cricket Ground,Australia,India,ODI,Australia,bat,Australia
656433,Melbourne Cricket Ground,Bangladesh,Sri Lanka,ODI,Sri Lanka,bat,Sri Lanka
656435,Sydney Cricket Ground,South Africa,West Indies,ODI,South Africa,bat,South Africa
656437,Eden Park,New Zealand,Australia,ODI,Australia,bat,New Zealand
656439,Western Australia Cricket Association Ground,India,United Arab Emirates,ODI,United Arab Emirates,bat,India
65644,Sydney Cricket Ground,Australia,Zimbabwe,ODI,Australia,bat,Australia
656441,Westpac Stadium,England,Sri Lanka,ODI,England,bat,Sri Lanka
656443,"Brisbane Cricket Ground, Woolloongabba",Pakistan,Zimbabwe,ODI,Pakistan,bat,Pakistan
656445,Manuka Oval,Ireland,South Africa,ODI,South Africa,bat,South Africa
656447,McLean Park,Pakistan,United Arab Emirates,ODI,United Arab Emirates,field,Pakistan
65645,Bellerive Oval,Zimbabwe,India,ODI,Zimbabwe,bat,India
656451,Saxton Oval,Bangladesh,Scotland,ODI,Bangladesh,field,Bangladesh
656453,Western Australia Cricket Association Ground,India,West Indies,ODI,West Indies,bat,India
656455,Eden Park,Pakistan,South Africa,ODI,South Africa,field,Pakistan
656457,Bellerive Oval,Ireland,Zimbabwe,ODI,Zimbabwe,field,Ireland
65646,Bellerive Oval,Australia,Zimbabwe,ODI,Australia,bat,Australia
656461,Sydney Cricket Ground,Australia,Sri Lanka,ODI,Australia,bat,Australia
656463,Adelaide Oval,Bangladesh,England,ODI,England,field,Bangladesh
656465,Seddon Park,India,Ireland,ODI,Ireland,bat,India
656467,Bellerive Oval,Scotland,Sri Lanka,ODI,Sri Lanka,bat,Sri Lanka
656469,Westpac Stadium,South Africa,United Arab Emirates,ODI,United Arab Emirates,field,South Africa
65647,Brisbane Cricket Ground,India,Australia,ODI,India,bat,India
656471,Seddon Park,New Zealand,Bangladesh,ODI,New Zealand,field,New Zealand
656475,Eden Park,India,Zimbabwe,ODI,India,field,India
656477,Bellerive Oval,Australia,Scotland,ODI,Australia,field,Australia
656479,McLean Park,United Arab Emirates,West Indies,ODI,West Indies,field,West Indies
65648,Brisbane Cricket Ground,India,Zimbabwe,ODI,India,bat,India
656481,Adelaide Oval,Ireland,Pakistan,ODI,Ireland,bat,Pakistan
656483,Sydney Cricket Ground,South Africa,Sri Lanka,ODI,Sri Lanka,bat,South Africa
656485,Melbourne Cricket Ground,Bangladesh,India,ODI,India,bat,India
656487,Adelaide Oval,Australia,Pakistan,ODI,Pakistan,bat,Australia
656489,Westpac Stadium,New Zealand,West Indies,ODI,New Zealand,bat,New Zealand
65649,Sydney Cricket Ground,India,Australia,ODI,India,bat,Australia
656491,Eden Park,New Zealand,South Africa,ODI,South Africa,bat,New Zealand
656493,Sydney Cricket Ground,Australia,India,ODI,Australia,bat,Australia
656495,Melbourne Cricket Ground,Australia,New Zealand,ODI,New Zealand,bat,Australia
65652,Melbourne Cricket Ground,Australia,Zimbabwe,ODI,Zimbabwe,field,Unknown
65653,W.A.C.A. Ground,India,Australia,ODI,India,bat,Australia
65655,Melbourne Cricket Ground,India,Australia,ODI,India,bat,Australia
65656,Sydney Cricket Ground,Australia,India,ODI,Australia,bat,Australia
65659,"Brisbane Cricket Ground, Woolloongabba",West Indies,Pakistan,ODI,Pakistan,field,Pakistan
65660,"Brisbane Cricket Ground, Woolloongabba",West Indies,Australia,ODI,West Indies,bat,Unknown
65661,Sydney Cricket Ground,Pakistan,Australia,ODI,Australia,field,Australia
65662,Adelaide Oval,Australia,West Indies,ODI,Australia,bat,Australia
65664,W.A.C.A. Ground,Australia,Pakistan,ODI,Australia,bat,Pakistan
65665,W.A.C.A. Ground,Pakistan,West Indies,ODI,West Indies,field,Pakistan
65666,Melbourne Cricket Ground,Australia,Pakistan,ODI,Australia,bat,Australia
65708,Sinhalese Sports Club,Pakistan,Bangladesh,ODI,Pakistan,bat,Pakistan
65713,R.Premadasa Stadium,Pakistan,Sri Lanka,ODI,Pakistan,bat,Sri Lanka
65714,R.Premadasa Stadium,Bangladesh,Sri Lanka,ODI,Bangladesh,bat,Sri Lanka
65716,R.Premadasa Stadium,India,Sri Lanka,ODI,India,bat,India
65718,R.Premadasa Stadium,Sri Lanka,India,ODI,Sri Lanka,bat,Sri Lanka
657637,Sharjah Cricket Stadium,Pakistan,Sri Lanka,ODI,Pakistan,bat,Pakistan
657639,Dubai International Cricket Stadium,Pakistan,Sri Lanka,ODI,Sri Lanka,field,Sri Lanka
657641,Sharjah Cricket Stadium,Pakistan,Sri Lanka,ODI,Sri Lanka,field,Pakistan
657643,Sheikh Zayed Stadium,Pakistan,Sri Lanka,ODI,Sri Lanka,bat,Pakistan
657645,Sheikh Zayed Stadium,Pakistan,Sri Lanka,ODI,Pakistan,bat,Sri Lanka
65803,Sharjah Cricket Association Stadium,Pakistan,Zimbabwe,ODI,Pakistan,bat,Pakistan
65804,Sharjah Cricket Association Stadium,Sri Lanka,Pakistan,ODI,Sri Lanka,bat,Pakistan
65805,Sharjah Cricket Association Stadium,Kenya,Zimbabwe,ODI,Kenya,bat,Zimbabwe
65806,Sharjah Cricket Association Stadium,Sri Lanka,Kenya,ODI,Sri Lanka,bat,Sri Lanka
65807,Sharjah Cricket Association Stadium,Sri Lanka,Zimbabwe,ODI,Sri Lanka,bat,Zimbabwe
65808,Sharjah Cricket Association Stadium,Pakistan,Kenya,ODI,Pakistan,bat,Pakistan
65809,Sharjah Cricket Association Stadium,Zimbabwe,Pakistan,ODI,Zimbabwe,bat,Pakistan
659549,Harare Sports Club,Zimbabwe,Pakistan,ODI,Pakistan,bat,Zimbabwe
659551,Harare Sports Club,Zimbabwe,Pakistan,ODI,Zimbabwe,field,Pakistan
659553,Harare Sports Club,Zimbabwe,Pakistan,ODI,Zimbabwe,field,Pakistan
660825,Maple Leaf North-West Ground,Canada,Netherlands,ODI,Canada,field,Unknown
660827,Maple Leaf North-West Ground,Canada,Netherlands,ODI,Netherlands,field,Netherlands
660837,"Civil Service Cricket Club, Stormont",Ireland,Scotland,ODI,Scotland,bat,Ireland
661685,Eden Park,New Zealand,West Indies,ODI,West Indies,field,West Indies
661689,Queenstown Events Centre,New Zealand,West Indies,ODI,West Indies,field,New Zealand
661691,Saxton Oval,New Zealand,West Indies,ODI,New Zealand,bat,New Zealand
661693,Seddon Park,New Zealand,West Indies,ODI,New Zealand,field,West Indies
66196,Edgbaston,England,Zimbabwe,ODI,Zimbabwe,field,England
66197,Kennington Oval,New Zealand,United States of America,ODI,United States of America,field,New Zealand
66198,The Rose Bowl,India,Kenya,ODI,Kenya,field,India
66200,The Rose Bowl,United States of America,Australia,ODI,Australia,field,Australia
66201,Kennington Oval,Zimbabwe,Sri Lanka,ODI,Sri Lanka,field,Sri Lanka
66202,Edgbaston,Kenya,Pakistan,ODI,Pakistan,field,Pakistan
66203,The Rose Bowl,West Indies,Bangladesh,ODI,Bangladesh,field,West Indies
66204,Kennington Oval,New Zealand,Australia,ODI,Australia,field,Australia
66205,The Rose Bowl,England,Sri Lanka,ODI,Sri Lanka,field,England
66206,Kennington Oval,South Africa,West Indies,ODI,West Indies,field,West Indies
66207,Edgbaston,India,Pakistan,ODI,Pakistan,field,Pakistan
66208,Edgbaston,Australia,England,ODI,England,field,England
66209,The Rose Bowl,Pakistan,West Indies,ODI,Pakistan,bat,West Indies
66210,Kennington Oval,England,West Indies,ODI,West Indies,field,West Indies
66293,"Trent Bridge, Nottingham",England,Zimbabwe,ODI,Zimbabwe,field,Zimbabwe
66294,"Kennington Oval, London",South Africa,England,ODI,South Africa,bat,England
66295,"St Lawrence Ground, Canterbury",South Africa,Zimbabwe,ODI,Zimbabwe,field,South Africa
66296,"Headingley, Leeds",England,Zimbabwe,ODI,Zimbabwe,field,Unknown
66297,"Old Trafford, Manchester",England,South Africa,ODI,England,bat,South Africa
66299,"The Royal & Sun Alliance County Ground, Bristol",Zimbabwe,England,ODI,England,field,England
66301,"The Rose Bowl, Southampton",Zimbabwe,South Africa,ODI,Zimbabwe,bat,South Africa
66302,"Lord's, London",South Africa,England,ODI,England,field,England
66304,Trent Bridge,England,West Indies,ODI,West Indies,field,West Indies
66305,Riverside Ground,England,New Zealand,ODI,New Zealand,field,New Zealand
66306,Headingley,West Indies,England,ODI,England,field,England
66309,Lord's,England,West Indies,ODI,West Indies,field,West Indies
66311,Lord's,New Zealand,West Indies,ODI,West Indies,field,New Zealand
66356,"Bangabandhu National Stadium, Dhaka",India,South Africa,ODI,India,bat,Unknown
66357,Rangiri Dambulla International Stadium,Pakistan,Sri Lanka,ODI,Sri Lanka,field,Pakistan
66358,Rangiri Dambulla International Stadium,Pakistan,New Zealand,ODI,New Zealand,field,New Zealand
66361,Rangiri Dambulla International Stadium,New Zealand,Sri Lanka,ODI,Sri Lanka,field,New Zealand
66363,Rangiri Dambulla International Stadium,Pakistan,New Zealand,ODI,Pakistan,bat,New Zealand
66364,"MA Chidambaram Stadium, Chepauk, Chennai",India,New Zealand,ODI,India,bat,Unknown
66365,"Captain Roop Singh Stadium, Gwalior",India,Australia,ODI,India,bat,India
66366,"Nahar Singh Stadium, Faridabad",New Zealand,Australia,ODI,New Zealand,bat,Australia
66367,"Wankhede Stadium, Mumbai",Australia,India,ODI,Australia,bat,Australia
66368,"Nehru Stadium, Poona",New Zealand,Australia,ODI,Australia,field,Australia
66369,"Barabati Stadium, Cuttack",India,New Zealand,ODI,India,bat,New Zealand
66372,"Lal Bahadur Shastri Stadium, Hyderabad, Deccan",India,New Zealand,ODI,India,bat,India
66374,VRA Cricket Ground,Pakistan,India,ODI,India,field,Pakistan
66375,VRA Cricket Ground,Australia,India,ODI,Australia,bat,Unknown
66377,Lord's,Australia,Pakistan,ODI,Pakistan,field,Australia
66378,Multan Cricket Stadium,Pakistan,Zimbabwe,ODI,Pakistan,bat,Pakistan
66379,Arbab Niaz Stadium,Zimbabwe,Pakistan,ODI,Pakistan,field,Pakistan
66380,National Stadium,Sri Lanka,Pakistan,ODI,Sri Lanka,bat,Pakistan
66381,Rawalpindi Cricket Stadium,Zimbabwe,Sri Lanka,ODI,Sri Lanka,field,Sri Lanka
66383,Gaddafi Stadium,Sri Lanka,Pakistan,ODI,Pakistan,field,Sri Lanka
66385,Docklands Stadium,Australia,New Zealand,ODI,New Zealand,field,New Zealand
66386,Sydney Cricket Ground,Australia,New Zealand,ODI,Australia,bat,Australia
664299,Willowmoore Park,South Africa,Bangladesh,ODI,South Africa,field,South Africa
664303,SuperSport Park,South Africa,Bangladesh,ODI,South Africa,field,South Africa
666039,Melbourne Cricket Ground,Australia,England,ODI,Australia,bat,England
666041,Melbourne Cricket Ground,Australia,England,ODI,Australia,bat,Australia
666043,Bellerive Oval,Australia,England,ODI,England,bat,Australia
667641,McLean Park,New Zealand,India,ODI,India,field,New Zealand
667643,Seddon Park,New Zealand,India,ODI,India,field,New Zealand
667645,Eden Park,New Zealand,India,ODI,India,field,Unknown
667647,Seddon Park,New Zealand,India,ODI,India,bat,New Zealand
667649,Westpac Stadium,New Zealand,India,ODI,India,field,New Zealand
667723,Sophia Gardens,England,India,ODI,England,field,India
667725,Trent Bridge,England,India,ODI,India,field,India
667727,Edgbaston,England,India,ODI,India,field,India
667729,Headingley,England,India,ODI,India,field,England
667889,Kennington Oval,England,Sri Lanka,ODI,Sri Lanka,field,England
667891,Riverside Ground,England,Sri Lanka,ODI,England,field,Sri Lanka
667893,Old Trafford,England,Sri Lanka,ODI,England,field,England
667895,Lord's,England,Sri Lanka,ODI,England,field,Sri Lanka
667897,Edgbaston,England,Sri Lanka,ODI,England,bat,Sri Lanka
668511,Senwes Park,South Africa,Sri Lanka,ODI,Sri Lanka,field,South Africa
668513,Senwes Park,South Africa,Sri Lanka,ODI,South Africa,field,Unknown
668953,Shere Bangla National Stadium,Bangladesh,New Zealand,ODI,New Zealand,field,Bangladesh
668955,Shere Bangla National Stadium,Bangladesh,New Zealand,ODI,Bangladesh,bat,Bangladesh
668957,Khan Shaheb Osman Ali Stadium,Bangladesh,New Zealand,ODI,Bangladesh,field,Bangladesh
668961,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",Sri Lanka,New Zealand,ODI,New Zealand,field,Unknown
668963,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",Sri Lanka,New Zealand,ODI,Sri Lanka,bat,New Zealand
668965,Rangiri Dambulla International Stadium,Sri Lanka,New Zealand,ODI,New Zealand,field,Sri Lanka
676529,Nehru Stadium,India,West Indies,ODI,West Indies,bat,India
676531,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,India,West Indies,ODI,West Indies,field,West Indies
676533,Green Park,India,West Indies,ODI,India,field,India
684679,Mannofield Park,Scotland,England,ODI,Scotland,field,England
685731,Newlands,South Africa,Pakistan,ODI,Pakistan,bat,Pakistan
685733,St George's Park,South Africa,Pakistan,ODI,South Africa,field,Pakistan
685735,SuperSport Park,South Africa,Pakistan,ODI,South Africa,field,South Africa
690355,Shere Bangla National Stadium,Bangladesh,Sri Lanka,ODI,Bangladesh,field,Sri Lanka
690357,Shere Bangla National Stadium,Bangladesh,Sri Lanka,ODI,Sri Lanka,bat,Sri Lanka
690359,Shere Bangla National Stadium,Bangladesh,Sri Lanka,ODI,Sri Lanka,field,Sri Lanka
696731,Hagley Oval,Scotland,Canada,ODI,Canada,field,Scotland
696733,Bert Sutcliffe Oval,Netherlands,Kenya,ODI,Kenya,field,Kenya
696747,Bay Oval,Canada,Netherlands,ODI,Canada,bat,Netherlands
696759,Hagley Oval,Kenya,Scotland,ODI,Kenya,bat,Scotland
702139,"Sabina Park, Kingston",West Indies,Ireland,ODI,Ireland,bat,West Indies
706767,"Clontarf Cricket Club Ground, Dublin",Sri Lanka,Ireland,ODI,Ireland,field,Sri Lanka
710291,Khan Shaheb Osman Ali Stadium,Pakistan,Sri Lanka,ODI,Sri Lanka,bat,Sri Lanka
710293,Khan Shaheb Osman Ali Stadium,Bangladesh,India,ODI,India,field,India
710297,Khan Shaheb Osman Ali Stadium,India,Sri Lanka,ODI,Sri Lanka,field,Sri Lanka
